id,llegada,fecha,usuarios_id,reservahabitaciones_id
15266,T,2023-10-24,27876,4829
15267,F,2023-10-30,93796,4264
15268,F,2023-10-19,56590,2169
15269,T,2023-11-02,60667,3206
15270,F,2023-10-11,10922,2438
15271,T,2023-10-15,44883,2831
15272,F,2023-10-14,62775,1277
15273,F,2023-10-19,48198,2971
15274,F,2023-10-24,22928,4605
15275,T,2023-10-21,55150,168
15276,T,2023-10-24,84520,1322
15277,T,2023-10-24,45871,3356
15278,F,2023-10-24,90262,3976
15279,F,2023-11-03,59394,1575
15280,F,2023-10-16,10073,1610
15281,T,2023-10-11,50838,1014
15282,F,2023-10-22,72082,409
15283,F,2023-10-21,24981,1325
15284,T,2023-10-08,70669,1523
15285,F,2023-10-10,49485,4847
15286,F,2023-11-04,84048,3329
15287,F,2023-10-29,16903,131
15288,T,2023-10-30,49639,233
15289,F,2023-10-23,84496,3933
15290,F,2023-11-04,58177,720
15291,F,2023-10-09,59031,317
15292,F,2023-11-01,29185,1477
15293,F,2023-10-26,14227,4160
15294,T,2023-10-24,87046,94
15295,F,2023-11-03,1301,844
15296,F,2023-10-14,8382,1053
15297,T,2023-10-15,13010,4019
15298,F,2023-10-09,43550,552
15299,T,2023-10-22,29611,2864
15300,F,2023-10-30,91028,4568
15301,T,2023-11-02,52989,3143
15302,F,2023-10-15,79746,3658
15303,T,2023-10-16,97389,3544
15304,T,2023-10-20,30968,1861
15305,T,2023-10-28,68897,1326
15306,T,2023-10-16,47776,2911
15307,F,2023-10-22,98441,3350
15308,F,2023-10-19,63991,23
15309,T,2023-10-27,68402,1384
15310,T,2023-11-05,28633,4204
15311,F,2023-10-08,85617,3617
15312,F,2023-10-14,6237,383
15313,T,2023-10-30,13313,4255
15314,T,2023-10-10,85832,4624
15315,T,2023-10-12,57740,619
15316,F,2023-10-25,22742,2404
15317,F,2023-10-15,51529,4582
15318,T,2023-10-15,25868,437
15319,F,2023-10-12,38892,4084
15320,F,2023-11-05,97376,2865
15321,T,2023-10-13,71200,4766
15322,T,2023-10-14,80875,780
15323,T,2023-10-11,66553,2923
15324,F,2023-10-20,55990,4992
15325,F,2023-10-18,77929,4583
15326,F,2023-10-31,49362,4274
15327,T,2023-10-14,17398,2952
15328,T,2023-10-22,66707,3409
15329,F,2023-10-20,77735,3310
15330,T,2023-10-25,81211,3776
15331,F,2023-10-20,32308,3910
15332,T,2023-10-22,91042,214
15333,F,2023-10-08,73196,445
15334,F,2023-10-12,5920,4164
15335,F,2023-10-27,32380,910
15336,F,2023-10-30,61831,4116
15337,T,2023-10-12,68347,2290
15338,F,2023-10-10,66012,2293
15339,T,2023-11-05,3415,1526
15340,F,2023-10-22,403,4509
15341,F,2023-10-29,71058,3714
15342,F,2023-10-17,67651,1894
15343,T,2023-10-18,33524,1566
15344,T,2023-11-05,40743,3485
15345,T,2023-10-16,33495,4668
15346,T,2023-10-28,8978,3101
15347,F,2023-11-01,21428,4026
15348,F,2023-10-25,73836,2205
15349,T,2023-10-12,65286,1242
15350,T,2023-10-19,22312,2175
15351,T,2023-10-24,61278,2480
15352,F,2023-10-29,25836,4065
15353,F,2023-10-16,10925,687
15354,T,2023-10-31,60235,387
15355,F,2023-10-25,4261,783
15356,T,2023-11-05,19731,3924
15357,T,2023-10-10,20616,2790
15358,T,2023-10-26,6137,428
15359,F,2023-10-17,77685,3040
15360,T,2023-11-05,75329,2509
15361,T,2023-10-30,70180,4009
15362,T,2023-10-14,71579,752
15363,F,2023-10-16,11780,3548
15364,F,2023-10-14,30267,1224
15365,F,2023-10-26,44849,1068
15366,F,2023-10-09,76473,190
15367,F,2023-10-30,3027,4261
15368,T,2023-10-26,37721,2056
15369,T,2023-11-06,39769,4421
15370,T,2023-10-28,50528,2219
15371,T,2023-10-30,18687,4338
15372,F,2023-11-03,97661,2008
15373,T,2023-10-27,92332,199
15374,T,2023-10-23,45902,2761
15375,T,2023-11-02,97837,2927
15376,T,2023-11-03,22859,108
15377,F,2023-10-10,56569,1672
15378,T,2023-10-15,61215,1903
15379,T,2023-10-29,38738,3082
15380,T,2023-11-01,89484,560
15381,F,2023-10-15,12937,222
15382,T,2023-10-27,13352,2168
15383,F,2023-11-06,58764,2301
15384,F,2023-10-24,6729,2014
15385,T,2023-10-31,31363,1202
15386,F,2023-10-14,41801,484
15387,F,2023-10-20,39911,3843
15388,T,2023-10-13,75236,2302
15389,T,2023-10-21,90541,4724
15390,F,2023-11-06,22122,569
15391,T,2023-10-30,64554,3808
15392,F,2023-10-17,73414,3220
15393,T,2023-10-22,59308,1660
15394,F,2023-10-08,26114,3784
15395,F,2023-11-04,21589,4712
15396,F,2023-10-27,21526,1694
15397,F,2023-10-21,47957,2821
15398,T,2023-10-16,24373,240
15399,F,2023-10-17,11100,3088
15400,F,2023-10-27,4351,2139
15401,T,2023-10-20,55149,1681
15402,T,2023-10-08,51607,3188
15403,F,2023-10-28,87995,1124
15404,F,2023-10-30,93686,302
15405,T,2023-10-30,7346,1671
15406,F,2023-10-08,42543,511
15407,T,2023-10-25,97176,2356
15408,T,2023-10-24,28999,3251
15409,T,2023-11-04,87103,2537
15410,T,2023-11-01,28237,1177
15411,T,2023-10-24,63417,51
15412,F,2023-10-11,54350,2200
15413,F,2023-10-28,29556,2220
15414,T,2023-10-08,55474,84
15415,F,2023-10-14,88069,1300
15416,F,2023-10-09,39201,3826
15417,T,2023-10-14,46404,4741
15418,F,2023-10-20,76028,4566
15419,F,2023-11-05,29786,3236
15420,T,2023-10-10,34294,4584
15421,T,2023-11-06,78600,1624
15422,F,2023-10-12,44479,4475
15423,F,2023-10-29,12480,4242
15424,F,2023-11-01,83295,1758
15425,F,2023-10-29,73261,4895
15426,F,2023-10-27,68642,4081
15427,F,2023-10-27,53941,259
15428,F,2023-10-09,3662,3582
15429,T,2023-10-29,8923,455
15430,F,2023-10-18,7655,408
15431,F,2023-10-23,41201,4152
15432,F,2023-10-28,14975,2239
15433,F,2023-10-28,12755,1653
15434,F,2023-10-13,38671,2389
15435,T,2023-11-06,36808,3116
15436,F,2023-11-03,59751,613
15437,T,2023-10-28,55450,1598
15438,F,2023-11-04,85459,1098
15439,T,2023-10-15,40250,1878
15440,F,2023-10-30,11717,1321
15441,F,2023-10-10,54502,198
15442,T,2023-11-06,11627,2224
15443,F,2023-10-12,64198,1097
15444,F,2023-10-27,80072,4897
15445,F,2023-11-06,55314,2529
15446,F,2023-10-23,61751,2923
15447,T,2023-10-09,67396,2770
15448,F,2023-10-30,7216,2134
15449,F,2023-10-25,27593,2778
15450,T,2023-10-17,77160,3597
15451,F,2023-10-29,10843,4311
15452,F,2023-10-18,15923,2088
15453,F,2023-10-17,27773,3223
15454,T,2023-10-26,4143,1223
15455,T,2023-10-19,63220,1852
15456,F,2023-10-21,3016,1293
15457,F,2023-11-01,19463,3592
15458,T,2023-10-22,10737,1298
15459,F,2023-10-27,4606,3007
15460,F,2023-10-27,95484,4863
15461,T,2023-10-15,22736,4166
15462,F,2023-10-25,10015,779
15463,T,2023-10-16,42173,1500
15464,F,2023-10-25,8630,4285
15465,T,2023-10-27,46968,1610
15466,T,2023-10-19,41847,4394
15467,T,2023-10-23,86948,2344
15468,F,2023-10-21,58154,3388
15469,F,2023-10-23,43388,305
15470,F,2023-10-11,7456,1339
15471,F,2023-10-22,35980,2431
15472,T,2023-10-14,94015,3828
15473,T,2023-10-27,45855,2356
15474,F,2023-11-02,98256,3203
15475,F,2023-10-24,9787,3577
15476,T,2023-10-12,59398,915
15477,F,2023-10-24,37858,2997
15478,T,2023-10-23,51837,222
15479,T,2023-10-24,43501,2728
15480,T,2023-10-19,44352,2876
15481,F,2023-10-09,11412,1056
15482,F,2023-10-27,17209,4180
15483,F,2023-10-26,73783,3347
15484,F,2023-10-26,67693,3186
15485,T,2023-11-02,16754,471
15486,T,2023-10-13,18705,2058
15487,F,2023-10-30,73233,3354
15488,F,2023-10-22,60421,744
15489,T,2023-10-13,82371,4377
15490,T,2023-10-18,58472,2796
15491,F,2023-10-08,35449,727
15492,F,2023-10-11,23446,443
15493,T,2023-10-30,10640,3009
15494,F,2023-10-22,9804,1760
15495,F,2023-11-01,34337,4645
15496,F,2023-11-05,88804,2997
15497,F,2023-10-18,75916,3691
15498,F,2023-10-30,58130,52
15499,T,2023-10-24,69320,4794
15500,T,2023-10-26,47819,2669
15501,F,2023-10-12,66373,425
15502,F,2023-11-02,37560,4570
15503,T,2023-10-27,70862,1072
15504,T,2023-10-31,52212,967
15505,T,2023-10-21,12729,3704
15506,T,2023-10-26,37847,4304
15507,F,2023-10-20,39063,1189
15508,F,2023-10-21,86238,3794
15509,F,2023-10-10,55513,3797
15510,T,2023-11-02,26878,4293
15511,T,2023-10-20,58867,1871
15512,F,2023-10-26,30872,4640
15513,F,2023-10-08,37168,1152
15514,F,2023-11-02,87346,3244
15515,T,2023-10-31,31672,2805
15516,T,2023-10-31,60442,4563
15517,F,2023-10-19,35561,4944
15518,F,2023-10-19,53388,3946
15519,T,2023-10-29,95459,3224
15520,F,2023-10-12,35797,736
15521,T,2023-10-30,52193,477
15522,F,2023-10-26,43005,1668
15523,T,2023-10-28,53605,496
15524,T,2023-10-28,74410,3786
15525,F,2023-10-29,63703,2202
15526,F,2023-10-09,86581,3786
15527,F,2023-11-02,26188,2071
15528,F,2023-10-08,41556,405
15529,T,2023-10-31,43836,3299
15530,F,2023-10-27,36178,2240
15531,T,2023-10-26,92508,210
15532,T,2023-10-27,70921,1812
15533,F,2023-10-10,22967,1177
15534,T,2023-11-01,69340,839
15535,F,2023-10-16,87530,4070
15536,T,2023-10-24,27113,770
15537,F,2023-10-13,60157,218
15538,F,2023-10-09,22471,3339
15539,T,2023-10-25,54407,1730
15540,T,2023-10-10,14090,1682
15541,T,2023-10-15,32489,4227
15542,T,2023-10-08,5342,360
15543,F,2023-10-20,27429,337
15544,T,2023-10-29,33331,1846
15545,T,2023-10-30,22538,1183
15546,T,2023-10-10,50913,3635
15547,F,2023-10-19,40185,1085
15548,T,2023-10-13,99825,1831
15549,T,2023-10-14,98923,4200
15550,F,2023-10-11,99814,1707
15551,T,2023-10-20,13321,2346
15552,T,2023-10-16,42166,2831
15553,T,2023-10-25,62267,3653
15554,T,2023-10-21,10101,3759
15555,F,2023-10-29,37322,161
15556,F,2023-10-26,44293,4855
15557,T,2023-10-14,80959,67
15558,F,2023-11-06,43770,4073
15559,F,2023-11-04,13059,367
15560,T,2023-10-25,72439,4300
15561,F,2023-10-11,9315,3483
15562,T,2023-11-06,30506,4898
15563,T,2023-10-13,88456,2783
15564,T,2023-10-14,81017,1805
15565,T,2023-10-21,80055,2752
15566,T,2023-10-09,77041,399
15567,T,2023-10-29,63810,2312
15568,T,2023-10-19,44289,2315
15569,F,2023-10-08,47582,2099
15570,F,2023-10-17,36249,2830
15571,T,2023-10-20,51118,694
15572,F,2023-11-05,36330,3447
15573,T,2023-10-15,21382,2267
15574,T,2023-10-11,48398,2390
15575,F,2023-10-09,20568,357
15576,T,2023-11-06,3639,250
15577,F,2023-10-20,59224,1717
15578,T,2023-10-26,45912,3431
15579,F,2023-10-25,87470,1532
15580,T,2023-10-30,5070,3511
15581,T,2023-10-27,43373,2612
15582,F,2023-10-31,91669,4476
15583,T,2023-10-21,48812,34
15584,F,2023-10-29,86451,1672
15585,T,2023-10-11,30688,2791
15586,T,2023-10-12,55778,2492
15587,F,2023-10-16,76015,2801
15588,T,2023-10-29,14392,630
15589,F,2023-10-29,98315,851
15590,T,2023-11-02,91472,1819
15591,F,2023-11-01,66678,3038
15592,T,2023-11-01,94536,1728
15593,F,2023-10-30,67485,1885
15594,T,2023-10-22,12854,4743
15595,T,2023-10-27,58302,3599
15596,F,2023-10-12,73135,2967
15597,F,2023-10-26,16377,3193
15598,T,2023-10-19,31574,4842
15599,T,2023-11-04,81502,487
15600,T,2023-10-26,13226,1842
15601,T,2023-11-05,64475,1126
15602,T,2023-11-01,12682,3971
15603,T,2023-10-24,10366,3357
15604,F,2023-10-30,33148,4806
15605,F,2023-11-06,22440,2142
15606,F,2023-10-27,64924,254
15607,T,2023-10-20,84808,3127
15608,T,2023-10-25,94274,1383
15609,T,2023-10-31,58155,1448
15610,T,2023-10-18,1348,2372
15611,T,2023-10-22,32246,3493
15612,T,2023-10-09,46966,4170
15613,T,2023-11-02,17957,3728
15614,T,2023-11-03,94187,2688
15615,T,2023-10-17,43122,4190
15616,F,2023-10-12,99934,80
15617,T,2023-10-25,4959,3578
15618,T,2023-10-17,68272,157
15619,F,2023-10-23,22173,3953
15620,F,2023-11-03,97145,3231
15621,T,2023-10-12,9532,2501
15622,T,2023-10-10,67041,3108
15623,F,2023-10-12,28158,3638
15624,T,2023-10-28,70530,2010
15625,T,2023-10-14,52519,2107
15626,F,2023-10-22,30995,4544
15627,F,2023-10-24,59396,3731
15628,F,2023-11-02,2162,4279
15629,F,2023-10-10,87225,1359
15630,T,2023-10-18,14995,1631
15631,F,2023-11-04,58392,1418
15632,T,2023-10-08,18713,1677
15633,F,2023-10-08,14805,1736
15634,T,2023-10-15,49568,1835
15635,T,2023-10-30,61921,4391
15636,T,2023-11-02,5879,4089
15637,T,2023-10-25,58499,2246
15638,F,2023-10-19,94047,1920
15639,F,2023-10-16,66647,1691
15640,T,2023-10-11,19268,175
15641,T,2023-10-26,77318,2008
15642,T,2023-10-09,71593,1461
15643,F,2023-11-01,98148,2163
15644,T,2023-10-11,12869,1632
15645,F,2023-11-03,9780,4639
15646,F,2023-10-12,67726,1947
15647,T,2023-10-10,94028,3406
15648,T,2023-11-02,56892,1786
15649,F,2023-10-16,94157,4750
15650,T,2023-10-17,40865,2974
15651,F,2023-10-23,76823,635
15652,T,2023-11-04,58125,2457
15653,T,2023-11-01,14887,2438
15654,F,2023-10-27,92811,710
15655,F,2023-10-19,90844,257
15656,F,2023-10-31,57978,4793
15657,F,2023-11-05,8195,4363
15658,T,2023-10-23,31104,3311
15659,T,2023-10-22,51642,800
15660,T,2023-10-24,46527,630
15661,F,2023-10-16,19211,28
15662,T,2023-10-29,70745,391
15663,F,2023-10-12,36122,283
15664,F,2023-10-10,25735,4820
15665,F,2023-10-18,6250,768
15666,F,2023-10-08,20533,3246
15667,T,2023-10-19,7100,171
15668,T,2023-10-11,87246,4701
15669,T,2023-10-15,9508,1216
15670,T,2023-10-31,31325,4483
15671,T,2023-10-30,65438,475
15672,F,2023-11-04,35104,3789
15673,T,2023-10-22,74333,4833
15674,T,2023-10-29,65064,3846
15675,F,2023-10-16,87943,3680
15676,F,2023-11-06,49254,4333
15677,T,2023-10-31,99061,3097
15678,F,2023-10-24,21530,2255
15679,T,2023-11-03,45180,222
15680,T,2023-10-26,74650,1891
15681,F,2023-10-19,93258,4935
15682,F,2023-10-18,7048,1795
15683,F,2023-11-02,8448,736
15684,T,2023-10-21,63145,1017
15685,T,2023-10-14,96818,3726
15686,T,2023-11-01,5037,2929
15687,F,2023-10-20,79146,3006
15688,T,2023-10-09,82415,1755
15689,F,2023-10-18,44428,628
15690,T,2023-10-19,45353,348
15691,F,2023-10-08,77852,2347
15692,F,2023-11-01,9074,4164
15693,T,2023-10-08,7253,513
15694,T,2023-10-28,88192,2069
15695,T,2023-10-20,23708,2952
15696,T,2023-11-06,47534,3433
15697,F,2023-10-31,57104,876
15698,F,2023-11-03,1786,4717
15699,T,2023-10-27,93126,890
15700,F,2023-10-15,68800,3757
15701,T,2023-10-26,91970,2849
15702,F,2023-10-13,18600,3133
15703,F,2023-11-05,33445,1597
15704,T,2023-10-17,38819,206
15705,T,2023-10-26,84076,1615
15706,T,2023-10-22,12858,3085
15707,T,2023-10-31,70338,3334
15708,T,2023-11-06,3362,2053
15709,F,2023-10-29,71911,3253
15710,F,2023-10-14,99034,1071
15711,T,2023-10-14,38727,1410
15712,F,2023-10-14,15978,2178
15713,F,2023-11-06,64109,3334
15714,T,2023-10-16,79477,2954
15715,T,2023-10-10,3283,4424
15716,T,2023-11-03,37415,2828
15717,T,2023-10-19,41756,4423
15718,T,2023-10-10,87657,1961
15719,F,2023-11-02,48914,1724
15720,T,2023-10-20,99671,2872
15721,T,2023-10-16,86053,325
15722,F,2023-10-25,52580,4
15723,F,2023-10-20,45992,368
15724,T,2023-11-03,99949,4990
15725,T,2023-10-14,41420,4691
15726,T,2023-10-13,6212,1993
15727,F,2023-10-19,80225,1228
15728,F,2023-10-21,96920,2436
15729,F,2023-10-27,23205,1494
15730,F,2023-10-30,97402,2777
15731,T,2023-10-24,72346,566
15732,T,2023-10-29,65797,1420
15733,F,2023-11-05,59760,541
15734,F,2023-10-22,32960,3897
15735,F,2023-11-04,93470,1727
15736,T,2023-10-12,34804,264
15737,T,2023-10-24,81231,987
15738,T,2023-10-09,83868,4863
15739,T,2023-10-10,86683,59
15740,T,2023-10-14,98563,500
15741,F,2023-10-31,24620,3452
15742,F,2023-10-09,42144,1680
15743,F,2023-10-15,18129,2226
15744,T,2023-10-16,73570,3540
15745,T,2023-11-03,87156,1715
15746,T,2023-10-18,65101,2517
15747,F,2023-10-18,43250,2849
15748,T,2023-10-18,48563,4498
15749,F,2023-10-08,58323,3274
15750,F,2023-11-01,89555,617
15751,T,2023-11-02,67235,1950
15752,T,2023-10-19,83805,3361
15753,F,2023-10-21,58640,1815
15754,T,2023-10-18,76145,4970
15755,F,2023-10-16,15635,4453
15756,T,2023-10-10,43767,1007
15757,T,2023-10-21,13470,1157
15758,T,2023-11-06,28420,3626
15759,T,2023-10-22,60157,1419
15760,F,2023-10-21,51853,3584
15761,T,2023-11-02,64243,785
15762,F,2023-10-17,26477,4481
15763,T,2023-10-26,89575,3
15764,F,2023-10-20,33627,3436
15765,F,2023-10-16,24424,1165
15766,F,2023-10-27,5888,4862
15767,F,2023-11-04,262,4583
15768,F,2023-10-09,4918,1294
15769,T,2023-11-01,52487,3304
15770,F,2023-10-24,15253,4186
15771,T,2023-10-13,34820,2836
15772,F,2023-10-29,58141,594
15773,T,2023-10-28,18617,2056
15774,T,2023-10-12,24640,3052
15775,F,2023-10-12,6687,1493
15776,T,2023-10-14,22970,2701
15777,F,2023-11-05,2812,2840
15778,F,2023-10-23,72341,4326
15779,F,2023-10-11,24538,3376
15780,F,2023-11-05,26661,424
15781,F,2023-10-17,28666,1943
15782,F,2023-10-28,12374,2275
15783,T,2023-10-10,58034,515
15784,F,2023-10-19,78213,1592
15785,T,2023-10-19,78541,3910
15786,T,2023-10-20,56239,1985
15787,T,2023-10-19,4119,4889
15788,T,2023-10-27,46540,1849
15789,T,2023-10-20,88867,3052
15790,T,2023-11-06,16634,2332
15791,F,2023-10-20,71588,657
15792,T,2023-11-05,14899,4487
15793,F,2023-10-10,40546,2928
15794,T,2023-10-12,79391,838
15795,T,2023-10-31,93242,1561
15796,T,2023-10-13,10630,1215
15797,T,2023-10-09,45092,1881
15798,T,2023-10-08,81322,3364
15799,F,2023-11-05,60646,3615
15800,F,2023-10-24,83033,2592
15801,T,2023-10-11,80964,717
15802,F,2023-10-15,56738,250
15803,T,2023-10-17,9833,1427
15804,F,2023-10-17,23427,443
15805,F,2023-11-06,82276,4466
15806,T,2023-10-16,53390,3018
15807,F,2023-10-20,8223,1187
15808,F,2023-10-27,11686,3148
15809,T,2023-10-25,78024,4314
15810,T,2023-10-17,3253,3136
15811,T,2023-10-23,71725,2764
15812,T,2023-10-15,66981,4856
15813,T,2023-11-02,56316,2207
15814,T,2023-11-06,20812,2403
15815,T,2023-10-31,74391,3856
15816,T,2023-10-19,59463,4727
15817,F,2023-10-10,78301,835
15818,F,2023-10-17,2859,2919
15819,F,2023-10-25,92655,4589
15820,T,2023-10-23,90065,1064
15821,T,2023-11-04,16040,3964
15822,F,2023-10-31,96402,1583
15823,T,2023-10-15,71963,712
15824,T,2023-10-29,89798,837
15825,F,2023-11-02,46246,1426
15826,F,2023-11-03,33147,3019
15827,T,2023-10-15,26247,4419
15828,F,2023-10-16,71218,970
15829,F,2023-10-25,93608,844
15830,F,2023-10-16,5198,1849
15831,T,2023-10-26,58558,3166
15832,T,2023-10-17,97978,4103
15833,T,2023-10-08,3447,101
15834,T,2023-10-17,67482,3560
15835,F,2023-10-22,94180,3380
15836,T,2023-10-18,29581,3144
15837,T,2023-10-20,21399,1976
15838,F,2023-10-09,50302,3101
15839,F,2023-10-24,73899,3032
15840,F,2023-10-09,10094,2599
15841,F,2023-11-02,78615,4731
15842,F,2023-10-25,70913,1568
15843,T,2023-10-31,28100,150
15844,T,2023-10-13,46572,54
15845,F,2023-10-19,6337,2780
15846,F,2023-10-12,9766,313
15847,F,2023-10-21,97339,3764
15848,F,2023-11-04,29118,1869
15849,F,2023-10-28,70508,2754
15850,F,2023-10-20,13110,2017
15851,F,2023-10-29,61883,1292
15852,T,2023-10-25,2648,1291
15853,T,2023-10-29,17425,1066
15854,F,2023-10-20,45429,472
15855,T,2023-10-26,28996,3526
15856,T,2023-10-21,2169,4151
15857,F,2023-10-28,99816,375
15858,F,2023-10-14,59174,1370
15859,T,2023-10-15,58530,4346
15860,F,2023-10-18,70331,3606
15861,F,2023-10-18,57952,4132
15862,F,2023-10-21,24303,2928
15863,T,2023-10-29,57592,4002
15864,F,2023-10-16,43953,3238
15865,F,2023-10-17,22230,2254
15866,T,2023-10-22,18687,4781
15867,T,2023-10-19,28162,4075
15868,T,2023-10-11,39237,542
15869,T,2023-10-12,65934,4820
15870,F,2023-11-06,23010,84
15871,T,2023-10-30,29205,4300
15872,T,2023-10-30,53089,2935
15873,T,2023-10-25,96654,4126
15874,T,2023-11-01,52096,3676
15875,F,2023-11-05,33695,4626
15876,T,2023-10-09,39942,2887
15877,F,2023-11-04,91694,3076
15878,T,2023-10-14,98566,2301
15879,T,2023-11-02,92647,3499
15880,T,2023-10-21,51770,2134
15881,T,2023-10-26,89176,1947
15882,T,2023-10-23,47305,3495
15883,F,2023-10-14,43505,3519
15884,F,2023-11-01,75473,3791
15885,F,2023-11-03,54736,4833
15886,T,2023-10-13,64294,3323
15887,F,2023-11-01,50361,3825
15888,F,2023-10-15,22003,3824
15889,T,2023-10-12,89589,2295
15890,F,2023-10-28,77648,1649
15891,F,2023-10-19,92153,1699
15892,F,2023-10-17,18967,830
15893,F,2023-11-04,21769,2033
15894,T,2023-10-14,47624,2176
15895,F,2023-10-23,69502,1503
15896,F,2023-11-02,74486,4903
15897,F,2023-10-24,51722,4521
15898,T,2023-10-19,59376,1538
15899,F,2023-10-21,96716,3370
15900,F,2023-10-18,55956,2528
15901,F,2023-11-01,62623,2124
15902,T,2023-10-28,40260,1176
15903,F,2023-10-15,88376,4079
15904,F,2023-10-14,18405,2280
15905,T,2023-10-31,15612,4825
15906,T,2023-11-04,40536,3704
15907,F,2023-10-14,41600,2578
15908,T,2023-11-02,77389,3018
15909,F,2023-10-22,81544,1568
15910,T,2023-10-22,9379,4666
15911,F,2023-10-28,56015,4686
15912,F,2023-10-17,12709,3151
15913,F,2023-10-11,13252,1998
15914,F,2023-11-03,5362,4541
15915,T,2023-11-02,58089,1171
15916,T,2023-10-26,34197,4411
15917,F,2023-11-05,56535,4937
15918,T,2023-11-02,87531,900
15919,T,2023-10-14,16032,3313
15920,F,2023-10-30,2009,3809
15921,F,2023-10-25,37280,2288
15922,T,2023-10-25,53696,488
15923,F,2023-10-22,35560,919
15924,F,2023-10-16,67321,122
15925,F,2023-10-13,90142,2908
15926,T,2023-10-29,27648,3715
15927,F,2023-10-11,78293,3968
15928,F,2023-11-03,67496,2167
15929,F,2023-11-06,22921,3039
15930,F,2023-11-01,50449,3872
15931,F,2023-10-28,9514,56
15932,F,2023-10-14,58151,4332
15933,T,2023-10-10,12697,3683
15934,F,2023-10-20,55042,2805
15935,F,2023-11-04,97462,3612
15936,T,2023-10-18,85580,993
15937,T,2023-11-04,79739,4528
15938,T,2023-10-28,83839,3128
15939,F,2023-10-26,68572,2805
15940,F,2023-10-23,66339,3499
15941,F,2023-10-28,59612,311
15942,F,2023-10-10,41139,3247
15943,T,2023-11-02,52364,4630
15944,T,2023-10-15,51669,2070
15945,F,2023-10-24,15090,2250
15946,T,2023-11-04,51724,370
15947,T,2023-10-16,2095,984
15948,F,2023-10-26,50905,4605
15949,F,2023-10-18,5667,2527
15950,T,2023-10-21,76510,1417
15951,T,2023-10-13,26536,2862
15952,F,2023-10-11,45664,4328
15953,T,2023-10-21,27093,737
15954,T,2023-10-14,53236,1508
15955,F,2023-10-15,75119,2110
15956,T,2023-10-24,95880,4568
15957,F,2023-11-06,43076,210
15958,F,2023-10-15,73760,931
15959,T,2023-10-08,50779,3469
15960,F,2023-10-16,67435,394
15961,F,2023-10-12,47114,1847
15962,F,2023-10-21,84243,4351
15963,T,2023-11-06,58682,3082
15964,T,2023-10-09,54521,4027
15965,F,2023-10-19,67483,4653
15966,T,2023-10-08,20284,2799
15967,T,2023-10-29,41130,3521
15968,F,2023-10-30,27059,4232
15969,F,2023-10-29,16537,3596
15970,T,2023-10-20,19212,4830
15971,T,2023-10-26,45256,4913
15972,T,2023-10-14,90080,2829
15973,T,2023-10-13,1958,2427
15974,T,2023-10-18,11197,3319
15975,T,2023-10-12,60866,4238
15976,F,2023-10-31,74925,95
15977,F,2023-10-16,97643,1134
15978,F,2023-10-13,81226,3552
15979,T,2023-11-01,51654,4751
15980,F,2023-11-04,61878,2925
15981,T,2023-10-08,48139,228
15982,F,2023-10-28,55060,142
15983,F,2023-10-21,19122,3556
15984,T,2023-10-08,20326,601
15985,T,2023-10-20,85364,2011
15986,T,2023-10-13,97020,1705
15987,T,2023-10-28,40149,3378
15988,T,2023-10-16,3498,3530
15989,T,2023-10-31,9667,4294
15990,F,2023-10-15,28197,502
15991,T,2023-10-12,36606,4198
15992,T,2023-10-17,78049,3916
15993,T,2023-10-20,2042,1723
15994,T,2023-10-11,66036,1321
15995,T,2023-10-28,44188,2694
15996,F,2023-10-10,20473,2437
15997,F,2023-10-14,31109,1999
15998,F,2023-11-03,61428,1124
